Area,Item,Year,Yield,Pest,Rainfall,Temp
Argentina,Maize,1998,60780,62397.0,591,17.23
Argentina,Maize,1998,60780,62397.0,591,17.52
Argentina,Potatoes,1998,293744,62397.0,591,17.23
Argentina,Potatoes,1998,293744,62397.0,591,17.52
Argentina,"Rice, paddy",1998,47762,62397.0,591,17.23
Argentina,"Rice, paddy",1998,47762,62397.0,591,17.52
Argentina,Sorghum,1998,48105,62397.0,591,17.23
Argentina,Sorghum,1998,48105,62397.0,591,17.52
Argentina,Soybeans,1998,26937,62397.0,591,17.23
Argentina,Soybeans,1998,26937,62397.0,591,17.52
Argentina,Sweet potatoes,1998,175055,62397.0,591,17.23
Argentina,Sweet potatoes,1998,175055,62397.0,591,17.52
Argentina,Wheat,1998,26088,62397.0,591,17.23
Argentina,Wheat,1998,26088,62397.0,591,17.52
Argentina,Cassava,1999,100000,62831.39,591,17.15
Argentina,Cassava,1999,100000,62831.39,591,17.71
Argentina,Maize,1999,53702,62831.39,591,17.15
Argentina,Maize,1999,53702,62831.39,591,17.71
Argentina,Potatoes,1999,238938,62831.39,591,17.15
Argentina,Potatoes,1999,238938,62831.39,591,17.71
Argentina,"Rice, paddy",1999,57337,62831.39,591,17.15
Argentina,"Rice, paddy",1999,57337,62831.39,591,17.71
Argentina,Sorghum,1999,43845,62831.39,591,17.15
Argentina,Sorghum,1999,43845,62831.39,591,17.71
Argentina,Soybeans,1999,24450,62831.39,591,17.15
Argentina,Soybeans,1999,24450,62831.39,591,17.71
Argentina,Sweet potatoes,1999,143991,62831.39,591,17.15
Argentina,Sweet potatoes,1999,143991,62831.39,591,17.71
Argentina,Wheat,1999,23028,62831.39,591,17.15
Argentina,Wheat,1999,23028,62831.39,591,17.71
Argentina,Cassava,2000,100000,63265.78,591,16.98
Argentina,Cassava,2000,100000,63265.78,591,17.66
Argentina,Maize,2000,54329,63265.78,591,16.98
Argentina,Maize,2000,54329,63265.78,591,17.66
Argentina,Potatoes,2000,277566,63265.78,591,16.98
Argentina,Potatoes,2000,277566,63265.78,591,17.66
Argentina,"Rice, paddy",2000,47798,63265.78,591,16.98
Argentina,"Rice, paddy",2000,47798,63265.78,591,17.66
Argentina,Sorghum,2000,46477,63265.78,591,16.98
Argentina,Sorghum,2000,46477,63265.78,591,17.66
Argentina,Soybeans,2000,23312,63265.78,591,16.98
Argentina,Soybeans,2000,23312,63265.78,591,17.66
Argentina,Sweet potatoes,2000,151462,63265.78,591,16.98
Argentina,Sweet potatoes,2000,151462,63265.78,591,17.66
Argentina,Wheat,2000,24873,63265.78,591,16.98
Argentina,Wheat,2000,24873,63265.78,591,17.66
Argentina,Cassava,2001,100000,63700.17,591,17.71
Argentina,Cassava,2001,100000,63700.17,591,18.42
Argentina,Maize,2001,54553,63700.17,591,17.71
Argentina,Maize,2001,54553,63700.17,591,18.42
Argentina,Potatoes,2001,283768,63700.17,591,17.71
Argentina,Potatoes,2001,283768,63700.17,591,18.42
Argentina,"Rice, paddy",2001,57495,63700.17,591,17.71
Argentina,"Rice, paddy",2001,57495,63700.17,591,18.42
Argentina,Sorghum,2001,47429,63700.17,591,17.71
Argentina,Sorghum,2001,47429,63700.17,591,18.42
Argentina,Soybeans,2001,25846,63700.17,591,17.71
Argentina,Soybeans,2001,25846,63700.17,591,18.42
Argentina,Sweet potatoes,2001,155212,63700.17,591,17.71
Argentina,Sweet potatoes,2001,155212,63700.17,591,18.42
Argentina,Wheat,2001,24934,63700.17,591,17.71
Argentina,Wheat,2001,24934,63700.17,591,18.42
Argentina,Cassava,2002,100000,64134.56,591,17.58
Argentina,Cassava,2002,100000,64134.56,591,18.07
Argentina,Maize,2002,60791,64134.56,591,17.58
Argentina,Maize,2002,60791,64134.56,591,18.07
Argentina,Potatoes,2002,251347,64134.56,591,17.58
Argentina,Potatoes,2002,251347,64134.56,591,18.07
Argentina,"Rice, paddy",2002,57197,64134.56,591,17.58
Argentina,"Rice, paddy",2002,57197,64134.56,591,18.07
Argentina,Sorghum,2002,52691,64134.56,591,17.58
Argentina,Sorghum,2002,52691,64134.56,591,18.07
Argentina,Soybeans,2002,26304,64134.56,591,17.58
Argentina,Soybeans,2002,26304,64134.56,591,18.07
Argentina,Sweet potatoes,2002,155890,64134.56,591,17.58
Argentina,Sweet potatoes,2002,155890,64134.56,591,18.07
Argentina,Wheat,2002,22398,64134.56,591,17.58
Argentina,Wheat,2002,22398,64134.56,591,18.07
Argentina,Cassava,2004,100000,65003.34,591,17.67
Argentina,Cassava,2004,100000,65003.34,591,18.11
Argentina,Maize,2004,63931,65003.34,591,17.67
Argentina,Maize,2004,63931,65003.34,591,18.11
Argentina,Potatoes,2004,288717,65003.34,591,17.67
Argentina,Potatoes,2004,288717,65003.34,591,18.11
Argentina,"Rice, paddy",2004,62661,65003.34,591,17.67
Argentina,"Rice, paddy",2004,62661,65003.34,591,18.11
Argentina,Sorghum,2004,45531,65003.34,591,17.67
Argentina,Sorghum,2004,45531,65003.34,591,18.11
Argentina,Soybeans,2004,22075,65003.34,591,17.67
Argentina,Soybeans,2004,22075,65003.34,591,18.11
Argentina,Sweet potatoes,2004,154867,65003.34,591,17.67
Argentina,Sweet potatoes,2004,154867,65003.34,591,18.11
Argentina,Wheat,2004,25441,65003.34,591,17.67
Argentina,Wheat,2004,25441,65003.34,591,18.11
Argentina,Cassava,2005,100000,65437.73,591,17.32
Argentina,Cassava,2005,100000,65437.73,591,17.83
Argentina,Maize,2005,73587,65437.73,591,17.32
Argentina,Maize,2005,73587,65437.73,591,17.83
Argentina,Potatoes,2005,283917,65437.73,591,17.32
Argentina,Potatoes,2005,283917,65437.73,591,17.83
Argentina,"Rice, paddy",2005,60165,65437.73,591,17.32
Argentina,"Rice, paddy",2005,60165,65437.73,591,17.83
Argentina,Sorghum,2005,51872,65437.73,591,17.32
Argentina,Sorghum,2005,51872,65437.73,591,17.83
Argentina,Soybeans,2005,27287,65437.73,591,17.32
Argentina,Soybeans,2005,27287,65437.73,591,17.83
Argentina,Sweet potatoes,2005,154472,65437.73,591,17.32
Argentina,Sweet potatoes,2005,154472,65437.73,591,17.83
Argentina,Wheat,2005,26356,65437.73,591,17.32
Argentina,Wheat,2005,26356,65437.73,591,17.83
Argentina,Cassava,2006,100000,65872.12,591,18.1
Argentina,Cassava,2006,100000,65872.12,591,18.35
Argentina,Maize,2006,59030,65872.12,591,18.1
Argentina,Maize,2006,59030,65872.12,591,18.35
Argentina,Potatoes,2006,285828,65872.12,591,18.1
Argentina,Potatoes,2006,285828,65872.12,591,18.35
Argentina,"Rice, paddy",2006,70610,65872.12,591,18.1
Argentina,"Rice, paddy",2006,70610,65872.12,591,18.35
Argentina,Sorghum,2006,46778,65872.12,591,18.1
Argentina,Sorghum,2006,46778,65872.12,591,18.35
Argentina,Soybeans,2006,26793,65872.12,591,18.1
Argentina,Soybeans,2006,26793,65872.12,591,18.35
Argentina,Sweet potatoes,2006,143478,65872.12,591,18.1
Argentina,Sweet potatoes,2006,143478,65872.12,591,18.35
Argentina,Wheat,2006,25302,65872.12,591,18.1
Argentina,Wheat,2006,25302,65872.12,591,18.35
Argentina,Cassava,2007,100000,81582.64,591,16.71
Argentina,Cassava,2007,100000,81582.64,591,17.14
Argentina,Maize,2007,76655,81582.64,591,16.71
Argentina,Maize,2007,76655,81582.64,591,17.14
Argentina,Potatoes,2007,286765,81582.64,591,16.71
Argentina,Potatoes,2007,286765,81582.64,591,17.14
Argentina,"Rice, paddy",2007,65604,81582.64,591,16.71
Argentina,"Rice, paddy",2007,65604,81582.64,591,17.14
Argentina,Sorghum,2007,47021,81582.64,591,16.71
Argentina,Sorghum,2007,47021,81582.64,591,17.14
Argentina,Soybeans,2007,29712,81582.64,591,16.71
Argentina,Soybeans,2007,29712,81582.64,591,17.14
Argentina,Sweet potatoes,2007,141667,81582.64,591,16.71
Argentina,Sweet potatoes,2007,141667,81582.64,591,17.14
Argentina,Wheat,2007,26234,81582.64,591,16.71
Argentina,Wheat,2007,26234,81582.64,591,17.14
Argentina,Cassava,2008,100000,87149.01,591,17.71
Argentina,Cassava,2008,100000,87149.01,591,18.39
Argentina,Maize,2008,64525,87149.01,591,17.71
Argentina,Maize,2008,64525,87149.01,591,18.39
Argentina,Potatoes,2008,279412,87149.01,591,17.71
Argentina,Potatoes,2008,279412,87149.01,591,18.39
Argentina,"Rice, paddy",2008,68278,87149.01,591,17.71
Argentina,"Rice, paddy",2008,68278,87149.01,591,18.39
Argentina,Sorghum,2008,47474,87149.01,591,17.71
Argentina,Sorghum,2008,47474,87149.01,591,18.39
Argentina,Soybeans,2008,28216,87149.01,591,17.71
Argentina,Soybeans,2008,28216,87149.01,591,18.39
Argentina,Sweet potatoes,2008,145105,87149.01,591,17.71
Argentina,Sweet potatoes,2008,145105,87149.01,591,18.39
Argentina,Wheat,2008,28271,87149.01,591,17.71
Argentina,Wheat,2008,28271,87149.01,591,18.39
Argentina,Cassava,2009,101695,61586.56,591,18.16
Argentina,Cassava,2009,101695,61586.56,591,18.09
Argentina,Maize,2009,55760,61586.56,591,18.16
Argentina,Maize,2009,55760,61586.56,591,18.09
Argentina,Potatoes,2009,284439,61586.56,591,18.16
Argentina,Potatoes,2009,284439,61586.56,591,18.09
Argentina,"Rice, paddy",2009,68842,61586.56,591,18.16
Argentina,"Rice, paddy",2009,68842,61586.56,591,18.09
Argentina,Sorghum,2009,38752,61586.56,591,18.16
Argentina,Sorghum,2009,38752,61586.56,591,18.09
Argentina,Soybeans,2009,18480,61586.56,591,18.16
Argentina,Soybeans,2009,18480,61586.56,591,18.09
Argentina,Sweet potatoes,2009,151208,61586.56,591,18.16
Argentina,Sweet potatoes,2009,151208,61586.56,591,18.09
Argentina,Wheat,2009,19628,61586.56,591,18.16
Argentina,Wheat,2009,19628,61586.56,591,18.09
Argentina,Cassava,2010,101000,105915.04,591,17.33
Argentina,Cassava,2010,101000,105915.04,591,17.84
Argentina,Maize,2010,78040,105915.04,591,17.33
Argentina,Maize,2010,78040,105915.04,591,17.84
Argentina,Potatoes,2010,289849,105915.04,591,17.33
Argentina,Potatoes,2010,289849,105915.04,591,17.84
Argentina,"Rice, paddy",2010,57646,105915.04,591,17.33
Argentina,"Rice, paddy",2010,57646,105915.04,591,17.84
Argentina,Sorghum,2010,48163,105915.04,591,17.33
Argentina,Sorghum,2010,48163,105915.04,591,17.84
Argentina,Soybeans,2010,29053,105915.04,591,17.33
Argentina,Soybeans,2010,29053,105915.04,591,17.84
Argentina,Sweet potatoes,2010,149382,105915.04,591,17.33
Argentina,Sweet potatoes,2010,149382,105915.04,591,17.84
Argentina,Wheat,2010,27113,105915.04,591,17.33
Argentina,Wheat,2010,27113,105915.04,591,17.84
Argentina,Cassava,2011,100000,100424.62,591,17.58
Argentina,Cassava,2011,100000,100424.62,591,17.93
Argentina,Maize,2011,63503,100424.62,591,17.58
Argentina,Maize,2011,63503,100424.62,591,17.93
Argentina,Potatoes,2011,286657,100424.62,591,17.58
Argentina,Potatoes,2011,286657,100424.62,591,17.93
Argentina,"Rice, paddy",2011,67901,100424.62,591,17.58
Argentina,"Rice, paddy",2011,67901,100424.62,591,17.93
Argentina,Sorghum,2011,44029,100424.62,591,17.58
Argentina,Sorghum,2011,44029,100424.62,591,17.93
Argentina,Soybeans,2011,26053,100424.62,591,17.58
Argentina,Soybeans,2011,26053,100424.62,591,17.93
Argentina,Sweet potatoes,2011,148754,100424.62,591,17.58
Argentina,Sweet potatoes,2011,148754,100424.62,591,17.93
Argentina,Wheat,2011,35063,100424.62,591,17.58
Argentina,Wheat,2011,35063,100424.62,591,17.93
Argentina,Cassava,2012,100000,136185.08,591,18.18
Argentina,Cassava,2012,100000,136185.08,591,18.43
Argentina,Maize,2012,57346,136185.08,591,18.18
Argentina,Maize,2012,57346,136185.08,591,18.43
Argentina,Potatoes,2012,287821,136185.08,591,18.18
Argentina,Potatoes,2012,287821,136185.08,591,18.43
Argentina,"Rice, paddy",2012,66617,136185.08,591,18.18
Argentina,"Rice, paddy",2012,66617,136185.08,591,18.43
Argentina,Sorghum,2012,46534,136185.08,591,18.18
Argentina,Sorghum,2012,46534,136185.08,591,18.43
Argentina,Soybeans,2012,22814,136185.08,591,18.18
Argentina,Soybeans,2012,22814,136185.08,591,18.43
Argentina,Sweet potatoes,2012,148126,136185.08,591,18.18
Argentina,Sweet potatoes,2012,148126,136185.08,591,18.43
Argentina,Wheat,2012,32199,136185.08,591,18.18
Argentina,Wheat,2012,32199,136185.08,591,18.43
Argentina,Cassava,2013,99459,171945.54,591,16.45
Argentina,Cassava,2013,99459,171945.54,591,16.88
Argentina,Maize,2013,66037,171945.54,591,16.45
Argentina,Maize,2013,66037,171945.54,591,16.88
Argentina,Potatoes,2013,288984,171945.54,591,16.45
Argentina,Potatoes,2013,288984,171945.54,591,16.88
Argentina,"Rice, paddy",2013,67187,171945.54,591,16.45
Argentina,"Rice, paddy",2013,67187,171945.54,591,16.88
Argentina,Sorghum,2013,40852,171945.54,591,16.45
Argentina,Sorghum,2013,40852,171945.54,591,16.88
Argentina,Soybeans,2013,25391,171945.54,591,16.45
Argentina,Soybeans,2013,25391,171945.54,591,16.88
Argentina,Sweet potatoes,2013,147498,171945.54,591,16.45
Argentina,Sweet potatoes,2013,147498,171945.54,591,16.88
Argentina,Wheat,2013,26581,171945.54,591,16.45
Argentina,Wheat,2013,26581,171945.54,591,16.88
Armenia,Maize,1992,32344,8.0,562,7.44
Armenia,Potatoes,1992,111301,8.0,562,7.44
Armenia,Wheat,1992,21600,8.0,562,7.44
Armenia,Maize,1993,32261,8.0,562,7.69
Armenia,Potatoes,1993,134416,8.0,562,7.69
Armenia,Wheat,1993,22257,8.0,562,7.69
Armenia,Maize,1994,32667,23.0,562,8.84
Armenia,Potatoes,1994,131195,23.0,562,8.84
Armenia,Wheat,1994,17842,23.0,562,8.84
Armenia,Maize,1995,18261,23.9,562,9.76
Armenia,Potatoes,1995,131196,23.9,562,9.76
Armenia,Wheat,1995,25480,23.9,562,9.76
Armenia,Maize,1996,22239,32.0,562,9.55
Armenia,Potatoes,1996,129626,32.0,562,9.55
Armenia,Wheat,1996,23569,32.0,562,9.55
Armenia,Maize,1997,45548,41.46,562,9.1
Armenia,Potatoes,1997,109362,41.46,562,9.1
Armenia,Wheat,1997,17009,41.46,562,9.1
Armenia,Maize,1998,26082,50.92,562,10.28
Armenia,Potatoes,1998,134409,50.92,562,10.28
Armenia,Wheat,1998,20651,50.92,562,10.28
Armenia,Maize,1999,40303,60.38,562,10.11
Armenia,Potatoes,1999,130618,60.38,562,10.11
Armenia,Wheat,1999,19466,60.38,562,10.11
Armenia,Maize,2000,23178,69.85,562,9.68
Armenia,Potatoes,2000,87349,69.85,562,9.68
Armenia,Wheat,2000,16679,69.85,562,9.68
Armenia,Maize,2001,37913,79.31,562,10.18
Armenia,Potatoes,2001,114619,79.31,562,10.18
Armenia,Wheat,2001,22263,79.31,562,10.18
Armenia,Maize,2002,37380,88.77,562,9.41
Armenia,Potatoes,2002,122814,88.77,562,9.41
Armenia,Wheat,2002,23877,88.77,562,9.41
Armenia,Maize,2004,61791,204.77,562,9.55
Armenia,Potatoes,2004,161509,204.77,562,9.55
Armenia,Wheat,2004,23416,204.77,562,9.55
Armenia,Maize,2005,44692,220.51,562,9.58
Armenia,Potatoes,2005,164459,220.51,562,9.58
Armenia,Wheat,2005,20252,220.51,562,9.58
Armenia,Maize,2006,33271,227.55,562,9.89
Armenia,Potatoes,2006,163418,227.55,562,9.89
Armenia,Wheat,2006,14627,227.55,562,9.89
Armenia,Maize,2007,53262,241.71,562,9.44
Armenia,Potatoes,2007,184719,241.71,562,9.44
Armenia,Wheat,2007,25837,241.71,562,9.44
Armenia,Maize,2008,53424,218.2,562,9.51
Armenia,Potatoes,2008,189096,218.2,562,9.51
Armenia,Wheat,2008,24322,218.2,562,9.51
Armenia,Maize,2009,57763,198.36,562,9.67
Armenia,Potatoes,2009,185496,198.36,562,9.67
Armenia,Wheat,2009,22374,198.36,562,9.67
Armenia,Maize,2010,46724,278.72,562,11.31
Armenia,Potatoes,2010,170146,278.72,562,11.31
Armenia,Wheat,2010,21192,278.72,562,11.31
Armenia,Maize,2011,54257,278.72,562,8.93
Armenia,Potatoes,2011,194426,278.72,562,8.93
Armenia,Wheat,2011,28800,278.72,562,8.93
Armenia,Maize,2012,62215,278.72,562,10.2
Armenia,Potatoes,2012,207151,278.72,562,10.2
Armenia,Wheat,2012,26010,278.72,562,10.2
Armenia,Maize,2013,67114,278.72,562,11.08
Armenia,Potatoes,2013,215290,278.72,562,11.08
Armenia,Wheat,2013,31273,278.72,562,11.08
Australia,Maize,1990,41821,17866.0,534,16.8
Australia,Maize,1990,41821,17866.0,534,20.06
Australia,Maize,1990,41821,17866.0,534,12.11
Australia,Maize,1990,41821,17866.0,534,14.16
Australia,Maize,1990,41821,17866.0,534,18.05
Australia,Maize,1990,41821,17866.0,534,17.47
Australia,Potatoes,1990,289832,17866.0,534,16.8
Australia,Potatoes,1990,289832,17866.0,534,20.06
Australia,Potatoes,1990,289832,17866.0,534,12.11
Australia,Potatoes,1990,289832,17866.0,534,14.16
Australia,Potatoes,1990,289832,17866.0,534,18.05
Australia,Potatoes,1990,289832,17866.0,534,17.47
Australia,"Rice, paddy",1990,88000,17866.0,534,16.8
Australia,"Rice, paddy",1990,88000,17866.0,534,20.06
Australia,"Rice, paddy",1990,88000,17866.0,534,12.11
Australia,"Rice, paddy",1990,88000,17866.0,534,14.16
Australia,"Rice, paddy",1990,88000,17866.0,534,18.05
Australia,"Rice, paddy",1990,88000,17866.0,534,17.47
Australia,Sorghum,1990,24883,17866.0,534,16.8
Australia,Sorghum,1990,24883,17866.0,534,20.06
Australia,Sorghum,1990,24883,17866.0,534,12.11
Australia,Sorghum,1990,24883,17866.0,534,14.16
Australia,Sorghum,1990,24883,17866.0,534,18.05
Australia,Sorghum,1990,24883,17866.0,534,17.47
Australia,Soybeans,1990,15718,17866.0,534,16.8
Australia,Soybeans,1990,15718,17866.0,534,20.06
Australia,Soybeans,1990,15718,17866.0,534,12.11
Australia,Soybeans,1990,15718,17866.0,534,14.16
Australia,Soybeans,1990,15718,17866.0,534,18.05
Australia,Soybeans,1990,15718,17866.0,534,17.47
Australia,Sweet potatoes,1990,137140,17866.0,534,16.8
Australia,Sweet potatoes,1990,137140,17866.0,534,20.06
Australia,Sweet potatoes,1990,137140,17866.0,534,12.11
Australia,Sweet potatoes,1990,137140,17866.0,534,14.16
Australia,Sweet potatoes,1990,137140,17866.0,534,18.05
Australia,Sweet potatoes,1990,137140,17866.0,534,17.47
Australia,Wheat,1990,16344,17866.0,534,16.8
Australia,Wheat,1990,16344,17866.0,534,20.06
Australia,Wheat,1990,16344,17866.0,534,12.11
Australia,Wheat,1990,16344,17866.0,534,14.16
Australia,Wheat,1990,16344,17866.0,534,18.05
Australia,Wheat,1990,16344,17866.0,534,17.47
Australia,Maize,1991,39938,17866.0,534,16.78
Australia,Maize,1991,39938,17866.0,534,20.29
Australia,Maize,1991,39938,17866.0,534,12.22
Australia,Maize,1991,39938,17866.0,534,13.77
Australia,Maize,1991,39938,17866.0,534,18.73
Australia,Maize,1991,39938,17866.0,534,17.85
Australia,Potatoes,1991,285359,17866.0,534,16.78
Australia,Potatoes,1991,285359,17866.0,534,20.29
Australia,Potatoes,1991,285359,17866.0,534,12.22
Australia,Potatoes,1991,285359,17866.0,534,13.77
Australia,Potatoes,1991,285359,17866.0,534,18.73
Australia,Potatoes,1991,285359,17866.0,534,17.85
Australia,"Rice, paddy",1991,88427,17866.0,534,16.78
Australia,"Rice, paddy",1991,88427,17866.0,534,20.29
Australia,"Rice, paddy",1991,88427,17866.0,534,12.22
Australia,"Rice, paddy",1991,88427,17866.0,534,13.77
Australia,"Rice, paddy",1991,88427,17866.0,534,18.73
Australia,"Rice, paddy",1991,88427,17866.0,534,17.85
Australia,Sorghum,1991,19865,17866.0,534,16.78
Australia,Sorghum,1991,19865,17866.0,534,20.29
Australia,Sorghum,1991,19865,17866.0,534,12.22
Australia,Sorghum,1991,19865,17866.0,534,13.77
Australia,Sorghum,1991,19865,17866.0,534,18.73
Australia,Sorghum,1991,19865,17866.0,534,17.85
Australia,Soybeans,1991,15551,17866.0,534,16.78
Australia,Soybeans,1991,15551,17866.0,534,20.29
Australia,Soybeans,1991,15551,17866.0,534,12.22
Australia,Soybeans,1991,15551,17866.0,534,13.77
Australia,Soybeans,1991,15551,17866.0,534,18.73
Australia,Soybeans,1991,15551,17866.0,534,17.85
Australia,Sweet potatoes,1991,151142,17866.0,534,16.78
Australia,Sweet potatoes,1991,151142,17866.0,534,20.29
Australia,Sweet potatoes,1991,151142,17866.0,534,12.22
Australia,Sweet potatoes,1991,151142,17866.0,534,13.77
Australia,Sweet potatoes,1991,151142,17866.0,534,18.73
Australia,Sweet potatoes,1991,151142,17866.0,534,17.85
Australia,Wheat,1991,14698,17866.0,534,16.78
Australia,Wheat,1991,14698,17866.0,534,20.29
Australia,Wheat,1991,14698,17866.0,534,12.22
Australia,Wheat,1991,14698,17866.0,534,13.77
Australia,Wheat,1991,14698,17866.0,534,18.73
Australia,Wheat,1991,14698,17866.0,534,17.85
Australia,Maize,1992,51721,22234.0,534,15.78
Australia,Maize,1992,51721,22234.0,534,19.79
Australia,Maize,1992,51721,22234.0,534,11.21
Australia,Maize,1992,51721,22234.0,534,13.31
Australia,Maize,1992,51721,22234.0,534,18.45
Australia,Maize,1992,51721,22234.0,534,16.89
Australia,Potatoes,1992,289220,22234.0,534,15.78
Australia,Potatoes,1992,289220,22234.0,534,19.79
Australia,Potatoes,1992,289220,22234.0,534,11.21
Australia,Potatoes,1992,289220,22234.0,534,13.31
Australia,Potatoes,1992,289220,22234.0,534,18.45
Australia,Potatoes,1992,289220,22234.0,534,16.89
Australia,"Rice, paddy",1992,88346,22234.0,534,15.78
Australia,"Rice, paddy",1992,88346,22234.0,534,19.79
Australia,"Rice, paddy",1992,88346,22234.0,534,11.21
Australia,"Rice, paddy",1992,88346,22234.0,534,13.31
Australia,"Rice, paddy",1992,88346,22234.0,534,18.45
Australia,"Rice, paddy",1992,88346,22234.0,534,16.89
Australia,Sorghum,1992,25431,22234.0,534,15.78
Australia,Sorghum,1992,25431,22234.0,534,19.79
Australia,Sorghum,1992,25431,22234.0,534,11.21
Australia,Sorghum,1992,25431,22234.0,534,13.31
Australia,Sorghum,1992,25431,22234.0,534,18.45
Australia,Sorghum,1992,25431,22234.0,534,16.89
Australia,Soybeans,1992,21141,22234.0,534,15.78
Australia,Soybeans,1992,21141,22234.0,534,19.79
Australia,Soybeans,1992,21141,22234.0,534,11.21
Australia,Soybeans,1992,21141,22234.0,534,13.31
Australia,Soybeans,1992,21141,22234.0,534,18.45
Australia,Soybeans,1992,21141,22234.0,534,16.89
Australia,Sweet potatoes,1992,127548,22234.0,534,15.78
Australia,Sweet potatoes,1992,127548,22234.0,534,19.79
Australia,Sweet potatoes,1992,127548,22234.0,534,11.21
Australia,Sweet potatoes,1992,127548,22234.0,534,13.31
Australia,Sweet potatoes,1992,127548,22234.0,534,18.45
Australia,Sweet potatoes,1992,127548,22234.0,534,16.89
Australia,Wheat,1992,17812,22234.0,534,15.78
Australia,Wheat,1992,17812,22234.0,534,19.79
Australia,Wheat,1992,17812,22234.0,534,11.21
Australia,Wheat,1992,17812,22234.0,534,13.31
Australia,Wheat,1992,17812,22234.0,534,18.45
Australia,Wheat,1992,17812,22234.0,534,16.89
Australia,Maize,1993,44261,23899.0,534,16.71
Australia,Maize,1993,44261,23899.0,534,20.19
Australia,Maize,1993,44261,23899.0,534,11.84
Australia,Maize,1993,44261,23899.0,534,13.81
Australia,Maize,1993,44261,23899.0,534,18.03
Australia,Maize,1993,44261,23899.0,534,17.42
Australia,Potatoes,1993,290981,23899.0,534,16.71
Australia,Potatoes,1993,290981,23899.0,534,20.19
Australia,Potatoes,1993,290981,23899.0,534,11.84
Australia,Potatoes,1993,290981,23899.0,534,13.81
Australia,Potatoes,1993,290981,23899.0,534,18.03
Australia,Potatoes,1993,290981,23899.0,534,17.42
Australia,"Rice, paddy",1993,76400,23899.0,534,16.71
Australia,"Rice, paddy",1993,76400,23899.0,534,20.19
Australia,"Rice, paddy",1993,76400,23899.0,534,11.84
Australia,"Rice, paddy",1993,76400,23899.0,534,13.81
Australia,"Rice, paddy",1993,76400,23899.0,534,18.03
Australia,"Rice, paddy",1993,76400,23899.0,534,17.42
Australia,Sorghum,1993,12834,23899.0,534,16.71
Australia,Sorghum,1993,12834,23899.0,534,20.19
Australia,Sorghum,1993,12834,23899.0,534,11.84
Australia,Sorghum,1993,12834,23899.0,534,13.81
Australia,Sorghum,1993,12834,23899.0,534,18.03
Australia,Sorghum,1993,12834,23899.0,534,17.42
Australia,Soybeans,1993,16168,23899.0,534,16.71
Australia,Soybeans,1993,16168,23899.0,534,20.19
Australia,Soybeans,1993,16168,23899.0,534,11.84
Australia,Soybeans,1993,16168,23899.0,534,13.81
Australia,Soybeans,1993,16168,23899.0,534,18.03
